node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_AFR,lh2_shipped_exp_rcpa,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_chn,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_eeu,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_fsu,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_lam,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_mea,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_nam,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_pao,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_pas,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_sas,broadcast,broadcast,M1,year,,USD/GWa
R12_AFR,lh2_shipped_exp_weu,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_afr,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_chn,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_eeu,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_fsu,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_lam,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_mea,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_nam,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_pao,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_pas,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_sas,broadcast,broadcast,M1,year,,USD/GWa
R12_RCPA,lh2_shipped_exp_weu,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_afr,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_rcpa,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_eeu,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_fsu,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_lam,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_mea,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_nam,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_pao,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_pas,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_sas,broadcast,broadcast,M1,year,,USD/GWa
R12_CHN,lh2_shipped_exp_weu,broadcast,broadcast,M1,year,,USD/GWa
R12_EEU,lh2_shipped_exp_afr,broadcast,broadcast,M1,year,,USD/GWa
R12_EEU,lh2_shipped_exp_rcpa,broadcast,broadcast,M1,year,,USD/GWa
R12_EEU,lh2_shipped_exp_chn,broadcast,broadcast,M1,year,,USD/GWa
R12_EEU,lh2_shipped_exp_fsu,broadcast,broadcast,M1,year,,USD/GWa
R12_EEU,lh2_shipped_exp_lam,broadcast,broadcast,M1,year,,USD/GWa
R12_EEU,lh2_shipped_exp_mea,broadcast,broadcast,M1,year,,USD/GWa
R12_EEU,lh2_shipped_exp_nam,broadcast,broadcast,M1,year,,USD/GWa
