node_loc,technology,year_vtg,year_act,mode,node_origin,commodity,level,time,time_origin,value,unit
R12_AFR,gas_pipe_mea,broadcast,broadcast,M1,R12_AFR,gas,primary,year,year,0.001,GWa
R12_AFR,gas_pipe_weu,broadcast,broadcast,M1,R12_AFR,gas,primary,year,year,0.001,GWa
R12_CHN,gas_pipe_fsu,broadcast,broadcast,M1,R12_CHN,gas,primary,year,year,0.001,GWa
R12_EEU,gas_pipe_fsu,broadcast,broadcast,M1,R12_EEU,gas,primary,year,year,0.001,GWa
R12_EEU,gas_pipe_weu,broadcast,broadcast,M1,R12_EEU,gas,primary,year,year,0.001,GWa
R12_FSU,gas_pipe_rcpa,broadcast,broadcast,M1,R12_FSU,gas,primary,year,year,0.001,GWa
R12_FSU,gas_pipe_chn,broadcast,broadcast,M1,R12_FSU,gas,primary,year,year,0.001,GWa
R12_FSU,gas_pipe_eeu,broadcast,broadcast,M1,R12_FSU,gas,primary,year,year,0.001,GWa
R12_FSU,gas_pipe_mea,broadcast,broadcast,M1,R12_FSU,gas,primary,year,year,0.001,GWa
R12_FSU,gas_pipe_pao,broadcast,broadcast,M1,R12_FSU,gas,primary,year,year,0.001,GWa
R12_FSU,gas_pipe_pas,broadcast,broadcast,M1,R12_FSU,gas,primary,year,year,0.001,GWa
R12_FSU,gas_pipe_sas,broadcast,broadcast,M1,R12_FSU,gas,primary,year,year,0.001,GWa
R12_FSU,gas_pipe_weu,broadcast,broadcast,M1,R12_FSU,gas,primary,year,year,0.001,GWa
R12_LAM,gas_pipe_nam,broadcast,broadcast,M1,R12_LAM,gas,primary,year,year,0.001,GWa
R12_MEA,gas_pipe_afr,broadcast,broadcast,M1,R12_MEA,gas,primary,year,year,0.001,GWa
R12_MEA,gas_pipe_eeu,broadcast,broadcast,M1,R12_MEA,gas,primary,year,year,0.001,GWa
R12_MEA,gas_pipe_fsu,broadcast,broadcast,M1,R12_MEA,gas,primary,year,year,0.001,GWa
R12_MEA,gas_pipe_sas,broadcast,broadcast,M1,R12_MEA,gas,primary,year,year,0.001,GWa
R12_MEA,gas_pipe_weu,broadcast,broadcast,M1,R12_MEA,gas,primary,year,year,0.001,GWa
R12_NAM,gas_pipe_lam,broadcast,broadcast,M1,R12_NAM,gas,primary,year,year,0.001,GWa
R12_PAO,gas_pipe_fsu,broadcast,broadcast,M1,R12_PAO,gas,primary,year,year,0.001,GWa
R12_PAS,gas_pipe_rcpa,broadcast,broadcast,M1,R12_PAS,gas,primary,year,year,0.001,GWa
R12_PAS,gas_pipe_chn,broadcast,broadcast,M1,R12_PAS,gas,primary,year,year,0.001,GWa
R12_PAS,gas_pipe_fsu,broadcast,broadcast,M1,R12_PAS,gas,primary,year,year,0.001,GWa
R12_PAS,gas_pipe_pao,broadcast,broadcast,M1,R12_PAS,gas,primary,year,year,0.001,GWa
R12_SAS,gas_pipe_fsu,broadcast,broadcast,M1,R12_SAS,gas,primary,year,year,0.001,GWa
R12_SAS,gas_pipe_mea,broadcast,broadcast,M1,R12_SAS,gas,primary,year,year,0.001,GWa
R12_SAS,gas_pipe_pas,broadcast,broadcast,M1,R12_SAS,gas,primary,year,year,0.001,GWa
R12_WEU,gas_pipe_afr,broadcast,broadcast,M1,R12_WEU,gas,primary,year,year,0.001,GWa
R12_WEU,gas_pipe_eeu,broadcast,broadcast,M1,R12_WEU,gas,primary,year,year,0.001,GWa
R12_WEU,gas_pipe_fsu,broadcast,broadcast,M1,R12_WEU,gas,primary,year,year,0.001,GWa
R12_WEU,gas_pipe_mea,broadcast,broadcast,M1,R12_WEU,gas,primary,year,year,0.001,GWa
