MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2_6.2,pipelines_LNG,2030,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2035,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2040,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2045,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2050,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2055,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2060,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2070,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2080,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2090,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2100,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2110,R12_AFR,R12_MEA,gas_piped_exp_mea,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2030,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2035,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2040,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2045,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2050,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2055,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2060,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2070,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2080,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2090,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2100,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2110,R12_AFR,R12_WEU,gas_piped_exp_weu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2030,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2035,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2040,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2045,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2050,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2055,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2060,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2070,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2080,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2090,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2100,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2110,R12_CHN,R12_FSU,gas_piped_exp_fsu,0.0,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2015,R12_EEU,R12_FSU,gas_piped_exp_fsu,3.9048571199999995,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2020,R12_EEU,R12_FSU,gas_piped_exp_fsu,6.417145184,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2025,R12_EEU,R12_FSU,gas_piped_exp_fsu,2.214982768096,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2030,R12_EEU,R12_FSU,gas_piped_exp_fsu,1.7139114428436681,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2035,R12_EEU,R12_FSU,gas_piped_exp_fsu,1.3261920030355512,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2040,R12_EEU,R12_FSU,gas_piped_exp_fsu,1.0261820914138515,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2045,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.7940401407399207,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2050,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.6144131245143678,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2055,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.47542116349903174,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2060,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.36787183359962156,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2070,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.22025845568144764,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2080,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.13187687359608208,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2090,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.07895955565324476,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2100,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.04727600267544621,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2110,R12_EEU,R12_FSU,gas_piped_exp_fsu,0.028305889141322076,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2010,R12_EEU,R12_WEU,gas_piped_exp_weu,0.54370224,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2015,R12_EEU,R12_WEU,gas_piped_exp_weu,0.46756172799999995,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2020,R12_EEU,R12_WEU,gas_piped_exp_weu,1.005674918272,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2025,R12_EEU,R12_WEU,gas_piped_exp_weu,0.0833676768,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2030,R12_EEU,R12_WEU,gas_piped_exp_weu,0.064508319111501,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2035,R12_EEU,R12_WEU,gas_piped_exp_weu,0.049915307638646406,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2040,R12_EEU,R12_WEU,gas_piped_exp_weu,0.038623513540232725,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2045,R12_EEU,R12_WEU,gas_piped_exp_weu,0.02988613851670522,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2050,R12_EEU,R12_WEU,gas_piped_exp_weu,0.023125324279711024,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2055,R12_EEU,R12_WEU,gas_piped_exp_weu,0.01789393510114631,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2060,R12_EEU,R12_WEU,gas_piped_exp_weu,0.01384598587812915,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2070,R12_EEU,R12_WEU,gas_piped_exp_weu,0.008290103205408865,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2080,R12_EEU,R12_WEU,gas_piped_exp_weu,0.004963591019176778,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2090,R12_EEU,R12_WEU,gas_piped_exp_weu,0.0029718852944530098,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2100,R12_EEU,R12_WEU,gas_piped_exp_weu,0.0017793775049683436,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2110,R12_EEU,R12_WEU,gas_piped_exp_weu,0.0010653790410743694,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2010,R12_FSU,R12_CHN,gas_piped_exp_chn,4.3826618239999995,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2015,R12_FSU,R12_CHN,gas_piped_exp_chn,35.037256895999995,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2020,R12_FSU,R12_CHN,gas_piped_exp_chn,43.297445835872,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2025,R12_FSU,R12_CHN,gas_piped_exp_chn,66.541708166688,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2030,R12_FSU,R12_CHN,gas_piped_exp_chn,84.82142857142857,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2035,R12_FSU,R12_CHN,gas_piped_exp_chn,84.82142857142857,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2040,R12_FSU,R12_CHN,gas_piped_exp_chn,84.82142857142857,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2045,R12_FSU,R12_CHN,gas_piped_exp_chn,65.63320452008928,GWa,gas (GWa)
NP_SSP2_6.2,pipelines_LNG,2050,R12_FSU,R12_CHN,gas_piped_exp_chn,50.78572252468392,GWa,gas (GWa)
