node_loc,technology,year_vtg,value,unit
R12_AFR,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_RCPA,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_CHN,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_EEU,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_FSU,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_LAM,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_MEA,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_NAM,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_PAO,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_PAS,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_SAS,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_WEU,LNG_tanker_LNG,broadcast,0.2,USD/Mt-km
R12_AFR,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_RCPA,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_CHN,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_EEU,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_FSU,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_LAM,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_MEA,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_NAM,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_PAO,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_PAS,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_SAS,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
R12_WEU,LNG_tanker_foil,broadcast,0.2,USD/Mt-km
